EventID,DonationID,DonorID,MunicipalityID,GiftID,DonationAmountYen,DonatedAt,PaymentMethod,WorkshopRunId,ParticipantAlias,SourceFile,PublishedAtUtc
EVT-FRS-002711,6002711,2007093,132098,3002028,25000,2026-08-01T02:39:53Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002968,6002968,2006156,012157,3003021,50000,2026-08-01T02:47:47Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008256,6008256,2010881,016349,3002470,10000,2026-08-01T02:50:37Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004121,6004121,2007804,362042,3002190,5000,2026-08-01T02:53:50Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001334,6001334,2011318,131032,3004083,15000,2026-08-01T02:54:51Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007845,6007845,2009297,302074,3003849,30000,2026-08-01T03:00:01Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012702,6012702,2006488,262056,3002305,15000,2026-08-01T03:00:55Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012870,6012870,2003319,122190,3005157,10000,2026-08-01T03:05:30Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004276,6004276,2010271,222038,3000055,5000,2026-08-01T03:07:05Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008455,6008455,2010176,234460,3003380,10000,2026-08-01T03:07:16Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009740,6009740,2006479,392014,3000166,10000,2026-08-01T03:09:59Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-014849,6014849,2004776,194425,3003566,5000,2026-08-01T03:11:19Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-003728,6003728,2005841,012181,3005171,8000,2026-08-01T03:13:57Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002843,6002843,2002386,452025,3003435,10000,2026-08-01T03:18:13Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011317,6011317,2003244,112071,3002400,10000,2026-08-01T03:25:01Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013406,6013406,2008942,112275,3002828,20000,2026-08-01T03:25:33Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011063,6011063,2001867,292044,3000069,12000,2026-08-01T03:26:01Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-003056,6003056,2010558,403458,3005887,10000,2026-08-01T03:27:48Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011043,6011043,2001335,232017,3005230,40000,2026-08-01T03:32:14Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009249,6009249,2011305,212172,3005152,5000,2026-08-01T03:34:47Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007628,6007628,2010387,122319,3002086,25000,2026-08-01T03:36:10Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-010840,6010840,2002080,312029,3003101,10000,2026-08-01T03:38:08Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009700,6009700,2005816,412040,3000567,10000,2026-08-01T03:39:07Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004889,6004889,2010641,232041,3004124,25000,2026-08-01T03:41:03Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008753,6008753,2005862,072079,3004931,10000,2026-08-01T03:42:11Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013369,6013369,2006501,282103,3002698,15000,2026-08-01T03:44:55Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002428,6002428,2006752,452068,3004641,10000,2026-08-01T03:45:12Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002788,6002788,2008180,422134,3001641,20000,2026-08-01T03:46:11Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007934,6007934,2005840,122122,3001072,15000,2026-08-01T03:48:36Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001453,6001453,2000698,042030,3000506,10000,2026-08-01T03:50:56Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007254,6007254,2003863,232301,3003218,25000,2026-08-01T03:51:39Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-003282,6003282,2004777,142051,3001926,30000,2026-08-01T03:53:14Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012996,6012996,2004226,363871,3003550,5000,2026-08-01T03:55:19Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-010410,6010410,2011857,022071,3001533,15000,2026-08-01T03:55:32Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007587,6007587,2002368,272230,3002861,10000,2026-08-01T03:56:12Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-003727,6003727,2004399,141305,3002044,15000,2026-08-01T04:01:33Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004310,6004310,2005470,422029,3001088,100000,2026-08-01T04:02:14Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009203,6009203,2006510,074471,3001589,10000,2026-08-01T04:03:24Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012782,6012782,2011701,292028,3005268,15000,2026-08-01T04:04:19Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-010692,6010692,2003958,232033,3004969,25000,2026-08-01T04:05:12Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013973,6013973,2008917,212164,3002736,15000,2026-08-01T04:06:15Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001919,6001919,2005921,052060,3001560,15000,2026-08-01T04:13:11Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002496,6002496,2005705,232068,3002771,15000,2026-08-01T04:14:56Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011364,6011364,2011641,473251,3004583,10000,2026-08-01T04:18:03Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007527,6007527,2000266,292028,3000898,25000,2026-08-01T04:18:22Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-007547,6007547,2003686,282049,3004141,10000,2026-08-01T04:26:35Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004316,6004316,2007321,104248,3004851,10000,2026-08-01T04:27:46Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004837,6004837,2008747,424111,3001366,10000,2026-08-01T04:31:06Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001174,6001174,2011349,141305,3002044,5000,2026-08-01T04:31:18Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-005783,6005783,2010054,422126,3005107,10000,2026-08-01T04:35:15Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008835,6008835,2002396,112399,3000578,5000,2026-08-01T04:36:06Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-005033,6005033,2009952,282090,3004517,8000,2026-08-01T04:39:28Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012959,6012959,2005913,282189,3002127,10000,2026-08-01T04:40:33Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-006463,6006463,2003272,013943,3005114,10000,2026-08-01T04:42:30Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009899,6009899,2000656,232203,3004019,10000,2026-08-01T04:42:33Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008170,6008170,2010259,362051,3004248,15000,2026-08-01T04:46:23Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004951,6004951,2001514,141003,3003876,5000,2026-08-01T04:51:55Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011940,6011940,2002148,122068,3005992,12000,2026-08-01T04:51:56Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001168,6001168,2003091,203823,3000365,8000,2026-08-01T04:56:13Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004779,6004779,2010332,232262,3005279,8000,2026-08-01T04:56:49Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004963,6004963,2007774,405442,3001203,8000,2026-08-01T05:02:52Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009934,6009934,2007287,232068,3004917,30000,2026-08-01T05:06:35Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013705,6013705,2005655,243248,3003327,8000,2026-08-01T05:07:27Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001313,6001313,2002608,362042,3002190,10000,2026-08-01T05:07:55Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009250,6009250,2009612,014702,3005909,20000,2026-08-01T05:08:39Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001709,6001709,2001416,103667,3000949,30000,2026-08-01T05:08:43Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-003545,6003545,2006132,012238,3001524,20000,2026-08-01T05:09:36Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013373,6013373,2011397,252026,3000824,20000,2026-08-01T05:14:39Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-006452,6006452,2002761,182087,3002372,30000,2026-08-01T05:15:05Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-014204,6014204,2003062,182087,3002969,10000,2026-08-01T05:15:15Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-014478,6014478,2003287,282294,3002963,10000,2026-08-01T05:20:40Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013417,6013417,2000311,143413,3002716,12000,2026-08-01T05:23:00Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012178,6012178,2004329,082155,3005221,20000,2026-08-01T05:23:30Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001502,6001502,2010214,122114,3001841,10000,2026-08-01T05:23:32Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-014188,6014188,2011009,242161,3000330,10000,2026-08-01T05:23:55Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-000623,6000623,2001043,062103,3002240,25000,2026-08-01T05:29:52Z,銀行振込,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-014432,6014432,2007839,292036,3001530,10000,2026-08-01T05:31:32Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009411,6009411,2006941,204129,3002216,15000,2026-08-01T05:40:03Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009100,6009100,2005261,292109,3002974,15000,2026-08-01T05:42:51Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-011782,6011782,2005632,422053,3003824,15000,2026-08-01T05:43:17Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013276,6013276,2005652,452068,3004641,10000,2026-08-01T05:49:53Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002590,6002590,2011617,401307,3001547,25000,2026-08-01T05:50:24Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-012431,6012431,2001582,012190,3002126,15000,2026-08-01T05:52:29Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-004920,6004920,2005408,262064,3004909,30000,2026-08-01T05:55:04Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-006407,6006407,2004297,252107,3005565,10000,2026-08-01T06:01:09Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013068,6013068,2001262,202061,3003236,15000,2026-08-01T06:02:53Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-010534,6010534,2009576,062065,3002607,10000,2026-08-01T06:04:12Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002433,6002433,2004850,245615,3005741,15000,2026-08-01T06:19:37Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008672,6008672,2009614,035246,3004401,5000,2026-08-01T06:25:10Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009924,6009924,2004361,212202,3001541,12000,2026-08-01T06:27:45Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-010479,6010479,2005760,372048,3003023,15000,2026-08-01T06:29:40Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-000140,6000140,2008632,012165,3001377,20000,2026-08-01T06:33:52Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-009456,6009456,2006475,012301,3005461,10000,2026-08-01T06:34:26Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-008921,6008921,2010763,012190,3003992,12000,2026-08-01T06:38:22Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-002605,6002605,2000342,032034,3005912,25000,2026-08-01T06:44:01Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-013074,6013074,2008410,182052,3000208,15000,2026-08-01T06:46:37Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-001615,6001615,2002793,132276,3000809,10000,2026-08-01T06:47:00Z,クレジットカード,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-006606,6006606,2010133,442135,3004245,50000,2026-08-01T06:47:42Z,電子決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
EVT-FRS-005791,6005791,2003295,393011,3001833,10000,2026-08-01T06:58:30Z,コンビニ決済,increment-run-001,workshop-participant,donation_events_001.csv,2026-08-11T11:59:30Z
